Month,Book_ID,Book_Name,Author,ISBN,Category,Branch_Name,Current_Stock,Daily_Sales,Monthly_Sales,Rating,View_Count,Search_Count,Avg_Event_Score,CategoryScore,Branch_Demand_Score,Trend_Score,Trend_Label
2025-04,BK059,370 යානයේ අබිරහස (370 Yanaye Abirahasa),භද්‍රජී මහින්ද ජයතිලක,978-624-6570-68-2,Mystery,Kandy,35.5,3.47,104,3.58,13.47,6.2,7.8,71,0.11,40.53,Low Demand
2025-04,BK060,පර්සි ජැක්සන් සහ වංගිරියේ සටන,රික් රියෝඩන් (පරි. සවින්දි ආරියතිලක),978-955-697-089-0,Fantasy,Colombo,37.5,4.07,122,3.8,15.43,7.0,9.7,74,19.06,49.38,Low Demand
2025-04,BK060,පර්සි ජැක්සන් සහ වංගිරියේ සටන,රික් රියෝඩන් (පරි. සවින්දි ආරියතිලක),978-955-697-089-0,Fantasy,Galle,33.7,3.57,107,3.78,13.77,6.37,9.4,74,12.84,39.11,Low Demand
2025-04,BK060,පර්සි ජැක්සන් සහ වංගිරියේ සටන,රික් රියෝඩන් (පරි. සවින්දි ආරියතිලක),978-955-697-089-0,Fantasy,Kandy,35.6,3.83,115,3.8,15.53,7.67,7.7,74,22.01,54.36,Low Demand
2025-04,BK061,ආලෝකයේ සමිඳාණෝ (Alokaye Samindano - Lord of Light),රොජර් සෙලාස්නි - පරි. පුෂ්ප රංජන් විජේසිංහ,978-624-6570-11-8,Sci-Fi,Colombo,30.5,6.23,187,4.3,21.77,9.87,7.6,72,53.37,71.52,Moderate Demand
2025-04,BK061,ආලෝකයේ සමිඳාණෝ (Alokaye Samindano - Lord of Light),රොජර් සෙලාස්නි - පරි. පුෂ්ප රංජන් විජේසිංහ,978-624-6570-11-8,Sci-Fi,Galle,32.4,6.4,192,4.32,22.47,10.67,6.3,72,73.6,74.35,High Demand
2025-04,BK061,ආලෝකයේ සමිඳාණෝ (Alokaye Samindano - Lord of Light),රොජර් සෙලාස්නි - පරි. පුෂ්ප රංජන් විජේසිංහ,978-624-6570-11-8,Sci-Fi,Kandy,36.9,6.83,205,4.29,23.2,11.47,8.7,72,71.82,78.74,High Demand
2025-04,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,38.9,4.97,149,4.3,19.1,9.27,6.6,58,37.54,47.18,Low Demand
2025-04,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Galle,36.1,5.47,164,4.29,19.0,9.13,8.6,58,68.12,69.73,Moderate Demand
2025-04,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Kandy,35.0,5.9,177,4.29,22.33,10.67,7.6,58,59.41,69.39,Moderate Demand
2025-04,BK063,හේඩීස්ගේ දෙවොල (Hadesge Devola),රික් රයෝර්ඩන් - පරි. රූපේනි මානිංගමුව,978-955-697-343-3,Young Adult,Colombo,26.5,5.87,176,4.42,20.87,9.9,8.0,66,57.36,73.45,High Demand
2025-04,BK063,හේඩීස්ගේ දෙවොල (Hadesge Devola),රික් රයෝර්ඩන් - පරි. රූපේනි මානිංගමුව,978-955-697-343-3,Young Adult,Galle,33.2,5.37,161,4.4,19.33,9.57,9.2,66,58.01,70.87,Moderate Demand
2025-04,BK063,හේඩීස්ගේ දෙවොල (Hadesge Devola),රික් රයෝර්ඩන් - පරි. රූපේනි මානිංගමුව,978-955-697-343-3,Young Adult,Kandy,33.1,6.6,198,4.42,24.47,11.63,8.3,66,54.39,70.3,Moderate Demand
2025-04,BK064,2010,ආතර් සී. ක්ලාක් (පරිවර්තනය: චන්දන වීරසිංහ),978-624-5712-10-6,Sci-Fi,Colombo,31.8,7.8,234,3.84,26.8,12.07,9.2,72,90.95,80.03,High Demand
2025-04,BK064,2010,ආතර් සී. ක්ලාක් (පරිවර්තනය: චන්දන වීරසිංහ),978-624-5712-10-6,Sci-Fi,Galle,38.9,6.07,182,3.83,23.7,10.97,7.7,72,91.96,80.34,High Demand
2025-04,BK064,2010,ආතර් සී. ක්ලාක් (පරිවර්තනය: චන්දන වීරසිංහ),978-624-5712-10-6,Sci-Fi,Kandy,35.5,8.07,242,3.84,27.73,13.53,8.1,72,89.38,74.5,High Demand
2025-04,BK065,මන්දාරම් රාත්‍රිය,ඩී. එම්. අනුර දිසානායක,978-624-5829-10-1,Mystery,Colombo,34.9,6.23,187,4.27,23.87,11.77,9.5,71,60.96,62.13,Moderate Demand
2025-04,BK065,මන්දාරම් රාත්‍රිය,ඩී. එම්. අනුර දිසානායක,978-624-5829-10-1,Mystery,Galle,38.1,5.87,176,4.29,22.2,9.57,6.0,71,67.76,67.66,Moderate Demand
2025-04,BK065,මන්දාරම් රාත්‍රිය,ඩී. එම්. අනුර දිසානායක,978-624-5829-10-1,Mystery,Kandy,30.4,7.83,235,4.29,25.63,12.0,9.5,71,70.78,74.49,High Demand
2025-04,BK066,පරණ මාලිගාව,ක්‍රිස් කුස්නෙස්කි (පරිවර්තනය),978-726-5125-19-4,Horror,Colombo,30.2,6.33,190,4.52,22.6,10.57,7.3,68,67.51,75.59,High Demand
2025-04,BK066,පරණ මාලිගාව,ක්‍රිස් කුස්නෙස්කි (පරිවර්තනය),978-726-5125-19-4,Horror,Galle,37.6,5.0,150,4.52,18.6,8.87,10.4,68,57.97,64.99,Moderate Demand
2025-04,BK066,පරණ මාලිගාව,ක්‍රිස් කුස්නෙස්කි (පරිවර්තනය),978-726-5125-19-4,Horror,Kandy,37.1,5.87,176,4.5,19.8,9.4,7.4,68,54.5,62.89,Moderate Demand
2025-04,BK067,අනාගතේ පැතිකඩක් (Profiles of the Future),ආතර් සී. ක්ලාක් (පරිවර්තනය: එස්. එම්. බන්දුසීල),978-624-5712-31-1,Sci-Fi,Colombo,34.3,5.67,170,4.92,20.47,10.0,9.2,72,58.67,81.25,High Demand
2025-04,BK067,අනාගතේ පැතිකඩක් (Profiles of the Future),ආතර් සී. ක්ලාක් (පරිවර්තනය: එස්. එම්. බන්දුසීල),978-624-5712-31-1,Sci-Fi,Galle,31.9,6.07,182,4.9,21.17,10.23,8.3,72,77.5,86.26,High Demand
2025-04,BK067,අනාගතේ පැතිකඩක් (Profiles of the Future),ආතර් සී. ක්ලාක් (පරිවර්තනය: එස්. එම්. බන්දුසීල),978-624-5712-31-1,Sci-Fi,Kandy,31.5,6.53,196,4.91,23.6,10.87,8.9,72,65.78,86.55,High Demand
2025-04,BK068,දඩයම් බල්ලෝ,පරිවර්තන නවකතා,978-624-5572-38-0,Thriller,Colombo,27.3,5.07,152,4.09,18.2,8.97,10.4,76,44.74,57.5,Moderate Demand
2025-04,BK068,දඩයම් බල්ලෝ,පරිවර්තන නවකතා,978-624-5572-38-0,Thriller,Galle,27.1,3.67,110,4.1,15.37,7.07,8.7,76,38.87,60.28,Moderate Demand
2025-04,BK068,දඩයම් බල්ලෝ,පරිවර්තන නවකතා,978-624-5572-38-0,Thriller,Kandy,34.9,4.63,139,4.11,17.57,8.9,8.4,76,26.11,54.03,Low Demand
2025-04,BK069,අදිසි අනතුර (Adisi Anathura - The Crash),ෆ්‍රීඩා මැක්ෆැඩන් - පරි. නයනතාරා පිලපිටිය,978-624-6570-48-4,Thriller,Colombo,35.8,3.4,102,4.31,12.33,6.3,7.0,76,9.33,42.9,Low Demand
2025-04,BK069,අදිසි අනතුර (Adisi Anathura - The Crash),ෆ්‍රීඩා මැක්ෆැඩන් - පරි. නයනතාරා පිලපිටිය,978-624-6570-48-4,Thriller,Galle,32.4,2.7,81,4.32,11.77,6.0,8.3,76,0.0,39.37,Low Demand
2025-04,BK069,අදිසි අනතුර (Adisi Anathura - The Crash),ෆ්‍රීඩා මැක්ෆැඩන් - පරි. නයනතාරා පිලපිටිය,978-624-6570-48-4,Thriller,Kandy,31.5,2.9,87,4.32,11.83,5.73,8.2,76,3.06,44.24,Low Demand
2025-04,BK070,Crown of Midnight,සාරා ජේ. මාස් (Sarah J. Maas),978-624-5663-48-4,Fantasy,Colombo,27.5,6.2,186,3.67,22.17,10.13,8.1,74,57.63,65.79,Moderate Demand
2025-04,BK070,Crown of Midnight,සාරා ජේ. මාස් (Sarah J. Maas),978-624-5663-48-4,Fantasy,Galle,28.1,5.43,163,3.69,18.87,8.63,9.3,74,49.64,62.02,Moderate Demand
2025-04,BK070,Crown of Midnight,සාරා ජේ. මාස් (Sarah J. Maas),978-624-5663-48-4,Fantasy,Kandy,32.0,5.47,164,3.68,20.8,9.63,11.3,74,50.78,56.15,Moderate Demand
2025-04,BK071,සුළං ගංගාව,පියදාස රත්නසිංහ (පරිවර්තනය),978-935-1789-28-8,Academic,Colombo,24.7,3.93,118,4.14,16.3,7.9,6.3,45,12.45,36.58,Low Demand
2025-04,BK071,සුළං ගංගාව,පියදාස රත්නසිංහ (පරිවර්තනය),978-935-1789-28-8,Academic,Galle,29.8,4.07,122,4.14,14.47,6.8,7.7,45,15.13,42.34,Low Demand
2025-04,BK071,සුළං ගංගාව,පියදාස රත්නසිංහ (පරිවර්තනය),978-935-1789-28-8,Academic,Kandy,33.4,5.03,151,4.14,19.07,8.93,10.5,45,32.41,41.55,Low Demand
2025-04,BK072,ගීතය සහ මාලිගාව,එරන්ද ගිනිගේ (Eranda Ginige),978-616-9581-88-7,Psychology,Colombo,31.3,5.3,159,4.44,19.37,8.87,9.5,58,46.55,63.33,Moderate Demand
2025-04,BK072,ගීතය සහ මාලිගාව,එරන්ද ගිනිගේ (Eranda Ginige),978-616-9581-88-7,Psychology,Galle,38.6,4.17,125,4.44,16.4,7.87,6.0,58,36.06,52.03,Low Demand
2025-04,BK072,ගීතය සහ මාලිගාව,එරන්ද ගිනිගේ (Eranda Ginige),978-616-9581-88-7,Psychology,Kandy,41.3,5.37,161,4.44,19.73,9.57,8.4,58,39.18,58.62,Moderate Demand
2025-04,BK073,ගමන සහ සෙවනැලි,"වික්ටෝරියා හෝල්ට් (Victoria Holt), පරිවර්තනය: කෝශලී සිරිචන්ද්‍ර (Translation: Koshalee Sirichandra)",978-477-2613-24-8,Horror,Colombo,34.5,8.63,259,4.13,27.5,12.73,7.4,68,100.0,91.55,High Demand
2025-04,BK073,ගමන සහ සෙවනැලි,"වික්ටෝරියා හෝල්ට් (Victoria Holt), පරිවර්තනය: කෝශලී සිරිචන්ද්‍ර (Translation: Koshalee Sirichandra)",978-477-2613-24-8,Horror,Galle,35.4,7.2,216,4.11,25.53,12.3,6.6,68,96.91,93.82,High Demand
2025-04,BK073,ගමන සහ සෙවනැලි,"වික්ටෝරියා හෝල්ට් (Victoria Holt), පරිවර්තනය: කෝශලී සිරිචන්ද්‍ර (Translation: Koshalee Sirichandra)",978-477-2613-24-8,Horror,Kandy,32.2,8.93,268,4.12,28.5,12.93,10.0,68,100.0,95.93,High Demand
2025-04,BK074,එවා මෙහේ බෑ මචං,පිනසිරි දඩල්ලගේ,978-955-97643-5-9,Non-fiction,Colombo,29.2,3.67,110,4.27,13.47,6.53,8.1,52,3.73,43.81,Low Demand
2025-04,BK074,එවා මෙහේ බෑ මචං,පිනසිරි දඩල්ලගේ,978-955-97643-5-9,Non-fiction,Galle,33.9,4.63,139,4.26,17.27,8.27,7.4,52,21.85,50.95,Low Demand
2025-04,BK074,එවා මෙහේ බෑ මචං,පිනසිරි දඩල්ලගේ,978-955-97643-5-9,Non-fiction,Kandy,33.5,4.4,132,4.25,16.17,7.5,9.8,52,18.59,51.61,Low Demand
2025-04,BK075,"හොල්මන්, ආවේශ සහ යළි උපත (You Cannot Die)",ඉයන් කරි (පරිවර්තනය: භද්‍රජි මහින්ද ජයතිලක),978-955-671-215-5,Psychology,Colombo,32.0,3.7,111,4.28,13.8,6.83,7.8,58,14.78,48.01,Low Demand
2025-04,BK075,"හොල්මන්, ආවේශ සහ යළි උපත (You Cannot Die)",ඉයන් කරි (පරිවර්තනය: භද්‍රජි මහින්ද ජයතිලක),978-955-671-215-5,Psychology,Galle,33.2,3.37,101,4.27,13.5,6.63,9.9,58,2.64,47.4,Low Demand
2025-04,BK075,"හොල්මන්, ආවේශ සහ යළි උපත (You Cannot Die)",ඉයන් කරි (පරිවර්තනය: භද්‍රජි මහින්ද ජයතිලක),978-955-671-215-5,Psychology,Kandy,37.8,3.37,101,4.28,13.77,6.53,7.1,58,0.0,47.36,Low Demand
2025-04,BK076,සෙංකොට්ටං (Senkottan),මහින්ද ප්‍රසාද් මසිඹුල,978-955-098-000-0,Novel,Colombo,36.6,4.33,130,3.69,17.77,8.1,6.4,70,45.11,56.6,Moderate Demand
2025-04,BK076,සෙංකොට්ටං (Senkottan),මහින්ද ප්‍රසාද් මසිඹුල,978-955-098-000-0,Novel,Galle,26.3,4.43,133,3.68,16.4,7.6,7.8,70,23.37,38.26,Low Demand
2025-04,BK076,සෙංකොට්ටං (Senkottan),මහින්ද ප්‍රසාද් මසිඹුල,978-955-098-000-0,Novel,Kandy,35.4,5.13,154,3.69,20.67,9.37,8.2,70,28.35,50.54,Low Demand
2025-04,BK077,අතීත මිටියාවත,ඊනිඩ් බ්ලයිටන් (Enid Blyton),978-845-3000-71-2,Children's,Colombo,34.1,4.63,139,4.18,17.3,7.93,10.9,60,37.13,53.4,Low Demand
2025-04,BK077,අතීත මිටියාවත,ඊනිඩ් බ්ලයිටන් (Enid Blyton),978-845-3000-71-2,Children's,Galle,27.3,3.87,116,4.18,15.73,7.8,8.4,60,13.74,38.97,Low Demand
2025-04,BK077,අතීත මිටියාවත,ඊනිඩ් බ්ලයිටන් (Enid Blyton),978-845-3000-71-2,Children's,Kandy,32.3,4.33,130,4.19,16.2,8.1,8.8,60,22.8,54.45,Low Demand
2025-04,BK078,සිහිනය සහ සෙවනැලි,"ස්ටෙෆනි ගාබර් (Stephanie Garber), පරිවර්තනය: කෝශලී සිරිචන්ද්‍ර (Translation: Koshalee Sirichandra)",978-748-7074-58-5,Historical/Religious,Colombo,38.0,5.87,176,4.39,21.17,9.53,9.0,55,60.56,68.38,Moderate Demand
2025-04,BK078,සිහිනය සහ සෙවනැලි,"ස්ටෙෆනි ගාබර් (Stephanie Garber), පරිවර්තනය: කෝශලී සිරිචන්ද්‍ර (Translation: Koshalee Sirichandra)",978-748-7074-58-5,Historical/Religious,Galle,34.5,5.4,162,4.36,19.93,9.4,6.9,55,68.49,73.4,High Demand
2025-04,BK078,සිහිනය සහ සෙවනැලි,"ස්ටෙෆනි ගාබර් (Stephanie Garber), පරිවර්තනය: කෝශලී සිරිචන්ද්‍ර (Translation: Koshalee Sirichandra)",978-748-7074-58-5,Historical/Religious,Kandy,31.5,7.03,211,4.37,24.23,11.47,8.7,55,71.05,67.92,Moderate Demand
2025-04,BK079,හැරී පොටර් සහ රහස් කුටිය,ජේ. කේ. රෝලිං - පරි. අභය හේවාවසම්,978-955-573-623-7,Translation,Colombo,28.9,6.87,206,4.21,24.4,11.23,9.7,62,63.45,65.7,Moderate Demand
2025-04,BK079,හැරී පොටර් සහ රහස් කුටිය,ජේ. කේ. රෝලිං - පරි. අභය හේවාවසම්,978-955-573-623-7,Translation,Galle,26.6,4.33,130,4.23,16.53,8.03,8.2,62,39.1,54.53,Low Demand
2025-04,BK079,හැරී පොටර් සහ රහස් කුටිය,ජේ. කේ. රෝලිං - පරි. අභය හේවාවසම්,978-955-573-623-7,Translation,Kandy,32.3,6.7,201,4.21,22.23,11.07,7.5,62,53.44,65.34,Moderate Demand
2025-04,BK080,විකෘති (Vikurthi),සෝමලතා සුබසිංහ,978-955-428-430-2,Drama,Colombo,35.2,7.7,231,4.33,27.53,12.9,7.5,65,87.24,83.22,High Demand
2025-04,BK080,විකෘති (Vikurthi),සෝමලතා සුබසිංහ,978-955-428-430-2,Drama,Galle,30.3,6.57,197,4.35,25.0,12.57,8.3,65,77.87,77.89,High Demand
2025-04,BK080,විකෘති (Vikurthi),සෝමලතා සුබසිංහ,978-955-428-430-2,Drama,Kandy,36.9,7.9,237,4.34,27.47,12.7,7.1,65,83.7,73.78,High Demand
2025-04,BK081,නැන්දම්මාගේ ඩයරිය,කල්පනා කස්තුරිආරච්චි,978-624-9695-78-8,Short Stories,Colombo,33.8,7.33,220,4.45,24.73,11.4,9.4,57,86.05,85.28,High Demand
2025-04,BK081,නැන්දම්මාගේ ඩයරිය,කල්පනා කස්තුරිආරච්චි,978-624-9695-78-8,Short Stories,Galle,32.3,5.5,165,4.45,19.27,9.8,8.7,57,69.13,69.5,Moderate Demand
2025-04,BK081,නැන්දම්මාගේ ඩයරිය,කල්පනා කස්තුරිආරච්චි,978-624-9695-78-8,Short Stories,Kandy,34.4,6.83,205,4.46,24.4,11.4,7.5,57,64.04,72.66,High Demand
2025-04,BK082,හැරී පොටර් සහ අස්කබාන්හි සිරකරු,ජේ. කේ. රෝලිං - පරි. අභය හේවාවසම්,978-955-671-187-5,Translation,Colombo,42.2,4.87,146,4.22,18.53,9.17,9.6,62,35.25,54.14,Low Demand
2025-04,BK082,හැරී පොටර් සහ අස්කබාන්හි සිරකරු,ජේ. කේ. රෝලිං - පරි. අභය හේවාවසම්,978-955-671-187-5,Translation,Galle,31.9,4.83,145,4.22,17.7,8.5,8.3,62,42.68,59.16,Moderate Demand
2025-04,BK082,හැරී පොටර් සහ අස්කබාන්හි සිරකරු,ජේ. කේ. රෝලිං - පරි. අභය හේවාවසම්,978-955-671-187-5,Translation,Kandy,34.4,5.17,155,4.21,20.97,9.87,8.1,62,42.02,58.92,Moderate Demand
2025-04,BK083,පර්සි ජැක්සන් සහ රාක්ෂ සයුර,රික් රියෝඩන් (පරි. සවින්දි ආරියතිලක),978-955-697-090-0,Fantasy,Colombo,36.6,7.77,233,3.81,26.23,11.4,8.6,74,86.85,83.23,High Demand
2025-04,BK083,පර්සි ජැක්සන් සහ රාක්ෂ සයුර,රික් රියෝඩන් (පරි. සවින්දි ආරියතිලක),978-955-697-090-0,Fantasy,Galle,30.7,6.27,188,3.8,22.93,11.03,7.3,74,82.8,77.03,High Demand
2025-04,BK083,පර්සි ජැක්සන් සහ රාක්ෂ සයුර,රික් රියෝඩන් (පරි. සවින්දි ආරියතිලක),978-955-697-090-0,Fantasy,Kandy,37.3,8.03,241,3.81,28.0,13.53,9.1,74,89.27,81.7,High Demand
2025-04,BK084,විභාග ජය ගැනීමේ රහස (Vibhaga Jaya Ganeeme Rahasa),ප්‍රවීන් රන්දෙනිය,978-624-97120-5-0,Academic,Colombo,30.8,4.37,131,4.01,18.03,9.07,6.8,45,15.33,44.46,Low Demand
2025-04,BK084,විභාග ජය ගැනීමේ රහස (Vibhaga Jaya Ganeeme Rahasa),ප්‍රවීන් රන්දෙනිය,978-624-97120-5-0,Academic,Galle,34.7,3.47,104,4.01,13.97,6.6,9.4,45,30.79,48.2,Low Demand
2025-04,BK084,විභාග ජය ගැනීමේ රහස (Vibhaga Jaya Ganeeme Rahasa),ප්‍රවීන් රන්දෙනිය,978-624-97120-5-0,Academic,Kandy,35.0,3.9,117,4.0,15.8,7.83,7.0,45,15.52,52.79,Low Demand
2025-04,BK085,දික්තල කාලගෝල (Diktala Kalagola),පුණ්‍යසේන ගුණසිංහ,978-955-9377-71-9,Drama,Colombo,29.5,3.63,109,4.59,14.83,7.2,8.7,65,8.57,50.91,Low Demand
2025-04,BK085,දික්තල කාලගෝල (Diktala Kalagola),පුණ්‍යසේන ගුණසිංහ,978-955-9377-71-9,Drama,Galle,35.8,2.87,86,4.59,11.57,5.53,9.1,65,7.53,43.33,Low Demand
2025-04,BK085,දික්තල කාලගෝල (Diktala Kalagola),පුණ්‍යසේන ගුණසිංහ,978-955-9377-71-9,Drama,Kandy,31.5,2.9,87,4.59,11.43,5.93,8.2,65,11.34,47.82,Low Demand
2025-04,BK086,නැන්සි කෲ: ටෙඩි බෙයාර් අබිරහස,කැරොලයින් කීන්,978-955-657-006-8,Translation,Colombo,30.0,3.33,100,3.94,12.43,6.23,6.4,62,7.61,38.96,Low Demand
2025-04,BK086,නැන්සි කෲ: ටෙඩි බෙයාර් අබිරහස,කැරොලයින් කීන්,978-955-657-006-8,Translation,Galle,31.8,2.77,83,3.95,11.73,5.47,7.4,62,0.0,36.37,Low Demand
2025-04,BK086,නැන්සි කෲ: ටෙඩි බෙයාර් අබිරහස,කැරොලයින් කීන්,978-955-657-006-8,Translation,Kandy,34.4,3.3,99,3.95,12.5,6.17,11.5,62,0.02,35.81,Low Demand
2025-04,BK087,කතාව සහ සිහිනය,ක්‍රිස් කුස්නෙස්කි (පරිවර්තනය),978-566-9308-23-4,Short Stories,Colombo,32.3,7.2,216,4.26,25.8,12.03,8.8,57,88.78,89.41,High Demand
2025-04,BK087,කතාව සහ සිහිනය,ක්‍රිස් කුස්නෙස්කි (පරිවර්තනය),978-566-9308-23-4,Short Stories,Galle,32.5,6.17,185,4.24,21.63,10.07,7.6,57,68.33,79.7,High Demand
2025-04,BK087,කතාව සහ සිහිනය,ක්‍රිස් කුස්නෙස්කි (පරිවර්තනය),978-566-9308-23-4,Short Stories,Kandy,31.4,7.1,213,4.23,24.43,11.53,7.6,57,77.11,77.78,High Demand
2025-04,BK088,අඹ යහළුවෝ,ටී. බී. ඉලංගරත්න,978-955-4682-00-9,Novel,Colombo,32.8,5.63,169,4.14,20.0,9.7,9.6,70,54.47,69.22,Moderate Demand
2025-04,BK088,අඹ යහළුවෝ,ටී. බී. ඉලංගරත්න,978-955-4682-00-9,Novel,Galle,36.1,5.03,151,4.15,17.47,8.73,9.3,70,42.19,64.9,Moderate Demand
2025-04,BK088,අඹ යහළුවෝ,ටී. බී. ඉලංගරත්න,978-955-4682-00-9,Novel,Kandy,34.6,6.1,183,4.15,22.37,10.17,8.8,70,55.99,62.96,Moderate Demand
2025-04,BK089,මායා අහස,දිනිති තරුමිණි,978-222-3861-35-8,Young Adult,Colombo,38.3,4.23,127,4.34,16.9,7.63,7.9,66,24.63,52.33,Low Demand
2025-04,BK089,මායා අහස,දිනිති තරුමිණි,978-222-3861-35-8,Young Adult,Galle,31.5,3.6,108,4.34,14.37,7.03,10.6,66,25.39,54.05,Low Demand
2025-04,BK089,මායා අහස,දිනිති තරුමිණි,978-222-3861-35-8,Young Adult,Kandy,34.8,3.6,108,4.33,15.0,7.4,8.9,66,14.65,43.8,Low Demand
2025-04,BK090,අනාගත නගරය,පරිවර්තනය: චන්දන මෙන්ඩිස් (Chandana Mendis),978-587-7471-56-2,Drama,Colombo,34.1,5.87,176,4.28,20.6,9.8,9.5,65,56.16,67.15,Moderate Demand
2025-04,BK090,අනාගත නගරය,පරිවර්තනය: චන්දන මෙන්ඩිස් (Chandana Mendis),978-587-7471-56-2,Drama,Galle,36.1,4.43,133,4.28,16.87,8.33,8.8,65,37.95,57.79,Moderate Demand
2025-04,BK090,අනාගත නගරය,පරිවර්තනය: චන්දන මෙන්ඩිස් (Chandana Mendis),978-587-7471-56-2,Drama,Kandy,37.6,5.67,170,4.25,20.23,10.17,7.9,65,32.26,53.57,Low Demand
2025-04,BK091,හැරී පොටර් සහ ෆීනික්ස් නිකාය,ජේ. කේ. රෝලිං - පරි. අභය හේවාවසම්,978-955-573-951-1,Translation,Colombo,34.6,4.4,132,4.14,15.93,8.37,9.5,62,13.34,43.15,Low Demand
2025-04,BK091,හැරී පොටර් සහ ෆීනික්ස් නිකාය,ජේ. කේ. රෝලිං - පරි. අභය හේවාවසම්,978-955-573-951-1,Translation,Galle,30.4,3.63,109,4.13,14.6,7.37,9.5,62,1.03,36.26,Low Demand
2025-04,BK091,හැරී පොටර් සහ ෆීනික්ස් නිකාය,ජේ. කේ. රෝලිං - පරි. අභය හේවාවසම්,978-955-573-951-1,Translation,Kandy,32.0,4.0,120,4.12,15.53,7.37,6.8,62,7.23,41.05,Low Demand
2025-04,BK092,සැඟවුණු රහස,රොජර් ලී මැක්බ්‍රයිඩ් (Roger Lea MacBride) - පරිවර්තනය: චිත්‍රා අමරසේකර,978-745-6661-48-1,Historical/Religious,Colombo,34.9,7.17,215,3.35,23.9,11.63,7.6,55,79.61,73.36,High Demand
2025-04,BK092,සැඟවුණු රහස,රොජර් ලී මැක්බ්‍රයිඩ් (Roger Lea MacBride) - පරිවර්තනය: චිත්‍රා අමරසේකර,978-745-6661-48-1,Historical/Religious,Galle,28.8,7.23,217,3.32,26.07,11.7,9.4,55,100.0,84.5,High Demand
2025-04,BK092,සැඟවුණු රහස,රොජර් ලී මැක්බ්‍රයිඩ් (Roger Lea MacBride) - පරිවර්තනය: චිත්‍රා අමරසේකර,978-745-6661-48-1,Historical/Religious,Kandy,34.0,7.47,224,3.34,25.27,11.3,7.4,55,80.99,72.01,High Demand
2025-04,BK093,සෙවනැලි සහ මාලිගාව,පරිවර්තනය: චන්දන මෙන්ඩිස් (Chandana Mendis),978-289-1737-32-0,Poetry,Colombo,36.0,5.6,168,4.02,18.57,8.87,7.7,50,67.97,65.8,Moderate Demand
2025-04,BK093,සෙවනැලි සහ මාලිගාව,පරිවර්තනය: චන්දන මෙන්ඩිස් (Chandana Mendis),978-289-1737-32-0,Poetry,Galle,33.8,5.53,166,4.03,20.2,10.27,7.2,50,75.27,69.22,Moderate Demand
2025-04,BK093,සෙවනැලි සහ මාලිගාව,පරිවර්තනය: චන්දන මෙන්ඩිස් (Chandana Mendis),978-289-1737-32-0,Poetry,Kandy,35.0,5.43,163,4.01,19.03,8.73,9.0,50,50.89,54.99,Moderate Demand
2025-04,BK094,නෙවර් ලයි (Never Lie),ෆ්‍රීඩා මැක්ෆැඩන් - පරි. තරුෂි නිරංගා ජයසිංහ,978-624-6570-46-0,Thriller,Colombo,35.3,4.87,146,4.25,17.63,8.6,8.6,76,37.37,56.75,Moderate Demand
2025-04,BK094,නෙවර් ලයි (Never Lie),ෆ්‍රීඩා මැක්ෆැඩන් - පරි. තරුෂි නිරංගා ජයසිංහ,978-624-6570-46-0,Thriller,Galle,28.9,4.67,140,4.26,17.73,9.03,7.5,76,42.45,62.34,Moderate Demand
2025-04,BK094,නෙවර් ලයි (Never Lie),ෆ්‍රීඩා මැක්ෆැඩන් - පරි. තරුෂි නිරංගා ජයසිංහ,978-624-6570-46-0,Thriller,Kandy,37.2,4.7,141,4.24,18.0,8.87,8.6,76,32.73,58.01,Moderate Demand
2025-04,BK095,ප්‍රේම ගීතය,සමුද්‍ර වෙත්තසිංහ (Samudra Weththasingha),978-573-6220-40-5,Non-fiction,Colombo,36.4,5.3,159,3.77,18.53,9.13,8.1,52,60.91,56.2,Moderate Demand
2025-04,BK095,ප්‍රේම ගීතය,සමුද්‍ර වෙත්තසිංහ (Samudra Weththasingha),978-573-6220-40-5,Non-fiction,Galle,28.4,4.47,134,3.74,17.73,8.47,8.2,52,38.24,55.14,Moderate Demand
2025-04,BK095,ප්‍රේම ගීතය,සමුද්‍ර වෙත්තසිංහ (Samudra Weththasingha),978-573-6220-40-5,Non-fiction,Kandy,31.1,5.27,158,3.76,18.77,8.83,8.6,52,43.89,56.16,Moderate Demand
2025-04,BK096,පුද්ගලිකයි රහසිගතයි (The Secret Files of Sherlock Holmes),චන්දන මෙන්ඩිස් (පරිවර්තනය),955-97776-4-5,Mystery,Colombo,32.6,6.83,205,4.18,23.33,10.7,5.5,71,69.9,67.87,Moderate Demand
